Date,SPY,SPYOP
31/12/2004,120.87,121.3
03/01/2005,120.3,121.56
04/01/2005,118.83,120.46
05/01/2005,118.01,118.74
06/01/2005,118.61,118.44
07/01/2005,118.44,118.97
10/01/2005,119,118.34
11/01/2005,118.18,118.64
12/01/2005,118.57,118.4
13/01/2005,117.62,118.64
14/01/2005,118.24,117.97
18/01/2005,119.47,118.05
19/01/2005,118.22,119.43
20/01/2005,117.5,117.89
21/01/2005,116.78,117.79
24/01/2005,116.55,117.09
25/01/2005,116.88,116.91
26/01/2005,117.23,117.32
27/01/2005,117.43,117.19
28/01/2005,117.43,117.49
31/01/2005,118.16,117.97
01/02/2005,118.91,118.25
02/02/2005,119.27,119.06
03/02/2005,119.11,119.06
04/02/2005,120.23,119
07/02/2005,120.07,120.22
08/02/2005,120.21,120.17
09/02/2005,119.31,120.42
10/02/2005,119.74,119.66
11/02/2005,120.77,119.71
14/02/2005,120.68,120.69
15/02/2005,121.13,120.8
16/02/2005,121.21,120.93
17/02/2005,120.23,121.23
18/02/2005,120.39,120.17
22/02/2005,118.6,119.9
23/02/2005,119.45,118.97
24/02/2005,120.24,119.24
25/02/2005,121.43,120.27
28/02/2005,120.63,121.15
01/03/2005,121.23,120.78
02/03/2005,121.17,120.76
03/03/2005,121.22,121.66
04/03/2005,122.73,122.05
07/03/2005,122.79,122.66
08/03/2005,122.33,122.67
09/03/2005,120.97,121.97
10/03/2005,121.24,121.2
11/03/2005,120.39,121.31
14/03/2005,121.14,120.61
15/03/2005,120.14,121.42
16/03/2005,119.12,119.7
17/03/2005,119.36,119.31
18/03/2005,118.54,119.11
21/03/2005,118.1,118.71
22/03/2005,116.9,118.37
23/03/2005,117,116.945
24/03/2005,117.14,117.46
28/03/2005,117.31,117.42
29/03/2005,116.53,117.14
30/03/2005,118.18,116.78
31/03/2005,117.96,118.19
01/04/2005,117.43,118.63
04/04/2005,117.63,117.36
05/04/2005,118.19,117.78
06/04/2005,118.6,118.45
07/04/2005,119.24,118.41
08/04/2005,118,119.17
11/04/2005,118.09,118.29
12/04/2005,118.7,117.89
13/04/2005,117.3,118.56
14/04/2005,115.77,117.44
15/04/2005,114.15,115.74
18/04/2005,114.5,114.12
19/04/2005,115.41,115.1
20/04/2005,113.8,115.4
21/04/2005,116.01,114.79
22/04/2005,115.57,115.74
25/04/2005,116.33,115.86
26/04/2005,115.2,115.96
27/04/2005,115.65,114.86
28/04/2005,114.2,115.27
29/04/2005,115.75,115.07
02/05/2005,116.4,116.07
03/05/2005,116.6,116.07
04/05/2005,117.5,116.65
05/05/2005,117.46,117.67
06/05/2005,117.09,117.93
09/05/2005,117.82,117.21
10/05/2005,116.6,117.36
11/05/2005,117.24,116.93
12/05/2005,115.95,117.32
13/05/2005,115.72,116.3
16/05/2005,116.8,115.7
17/05/2005,117.58,116.43
18/05/2005,118.79,118.07
19/05/2005,119.29,119.02
20/05/2005,119.12,119.34
23/05/2005,119.78,119.21
24/05/2005,119.5,119.44
25/05/2005,119.41,119.35
26/05/2005,120.05,119.79
27/05/2005,120.25,120.06
31/05/2005,119.5,120.1
01/06/2005,120.5,119.52
02/06/2005,120.76,120.23
03/06/2005,120.15,120.55
06/06/2005,120.04,120.02
07/06/2005,120.13,120.39
08/06/2005,119.91,120.43
09/06/2005,120.48,119.74
10/06/2005,120.2,120.56
13/06/2005,120.58,119.94
14/06/2005,120.86,120.45
15/06/2005,121.09,121.16
16/06/2005,121.4,121.09
17/06/2005,121.36,121.54
20/06/2005,121.4,121.08
21/06/2005,121.47,121.5
22/06/2005,121.57,121.68
23/06/2005,119.86,121.32
24/06/2005,118.98,119.88
27/06/2005,119.15,118.97
28/06/2005,120.15,119.4
29/06/2005,119.83,120.37
30/06/2005,119.18,120.22
01/07/2005,119.53,119.45
05/07/2005,120.49,119.25
06/07/2005,119.48,120.39
07/07/2005,119.95,118.29
08/07/2005,121.32,119.97
11/07/2005,121.94,121.33
12/07/2005,122.26,121.89
13/07/2005,122.43,122.27
14/07/2005,122.91,122.98
15/07/2005,122.84,122.79
18/07/2005,122.35,122.5
19/07/2005,123.02,122.71
20/07/2005,123.44,122.59
21/07/2005,122.72,123.55
22/07/2005,123.54,122.88
25/07/2005,123.19,123.41
26/07/2005,123.34,123.23
27/07/2005,123.79,123.5
28/07/2005,124.57,123.99
29/07/2005,123.74,124.41
01/08/2005,123.65,123.83
02/08/2005,124.39,123.87
03/08/2005,124.72,124.25
04/08/2005,123.72,124.23
05/08/2005,122.88,123.45
08/08/2005,122.65,123.17
09/08/2005,123.39,123.06
10/08/2005,123.33,123.82
11/08/2005,123.82,123.27
12/08/2005,123.06,123.57
15/08/2005,123.82,123.22
16/08/2005,122.21,123.44
17/08/2005,122.2,122.19
18/08/2005,122.19,122.05
19/08/2005,122.47,122.63
22/08/2005,122.47,122.58
23/08/2005,122.24,122.5
24/08/2005,121.15,121.94
25/08/2005,121.59,121.35
26/08/2005,120.76,121.48
29/08/2005,121.69,120.41
30/08/2005,121.05,121.25
31/08/2005,122.58,121.19
01/09/2005,122.49,122.51
02/09/2005,122.27,122.85
06/09/2005,123.7,122.66
07/09/2005,123.91,123.63
08/09/2005,123.5,123.66
09/09/2005,124.6,123.83
12/09/2005,124.35,124.45
13/09/2005,123.66,124.13
14/09/2005,123.21,123.75
15/09/2005,123.15,123.51
16/09/2005,123.5,123.28
19/09/2005,123.09,123.47
20/09/2005,122.05,123.21
21/09/2005,120.91,121.79
22/09/2005,121.34,120.95
23/09/2005,121.44,121.24
26/09/2005,121.58,122.02
27/09/2005,121.55,121.52
28/09/2005,121.67,121.91
29/09/2005,122.66,121.55
30/09/2005,123.04,122.62
03/10/2005,122.6,122.96
04/10/2005,121.22,122.79
05/10/2005,119.63,121.29
06/10/2005,119.2,119.78
07/10/2005,119.61,119.7
10/10/2005,118.6,119.68
11/10/2005,118.43,118.99
12/10/2005,117.5,118.39
13/10/2005,117.43,117.46
14/10/2005,118.67,118.12
17/10/2005,119.11,118.77
18/10/2005,117.82,118.94
19/10/2005,119.78,117.56
20/10/2005,117.67,119.49
21/10/2005,118.13,118.29
24/10/2005,119.96,118.44
25/10/2005,119.72,119.72
26/10/2005,119.37,119.51
27/10/2005,118.1,119.2
28/10/2005,119.8,118.43
31/10/2005,120.13,120.29
01/11/2005,120.49,120.58
02/11/2005,121.75,120.17
03/11/2005,122.27,122.15
04/11/2005,122.11,122.4
07/11/2005,122.23,122.4
08/11/2005,122.23,121.95
09/11/2005,122.39,122.08
10/11/2005,123.34,122.34
11/11/2005,123.76,123.35
14/11/2005,123.69,123.76
15/11/2005,123.24,123.58
16/11/2005,123.49,123.37
17/11/2005,124.64,123.75
18/11/2005,125.13,125.04
21/11/2005,125.76,125.15
22/11/2005,126.3,125.56
23/11/2005,127.03,126.25
25/11/2005,127.13,126.98
28/11/2005,126.23,127.25
29/11/2005,126.09,126.65
30/11/2005,125.41,126.16
01/12/2005,126.69,126.02
02/12/2005,126.85,126.77
05/12/2005,126.58,126.64
06/12/2005,126.82,127.05
07/12/2005,126.08,126.79
08/12/2005,126,126.22
09/12/2005,126.33,126.16
12/12/2005,126.45,126.71
13/12/2005,127.31,126.4
14/12/2005,127.81,127.19
15/12/2005,127.44,127.84
16/12/2005,126.36,127.27
19/12/2005,125.71,126.73
20/12/2005,125.83,125.86
21/12/2005,126.03,126.17
22/12/2005,126.69,126.31
23/12/2005,126.76,126.79
27/12/2005,125.47,126.92
28/12/2005,125.75,125.74
29/12/2005,125.19,125.72
30/12/2005,124.51,124.8
03/01/2006,126.7,125.1
04/01/2006,127.3,126.86
05/01/2006,127.38,127.17
06/01/2006,128.44,128.04
09/01/2006,128.77,128.42
10/01/2006,128.9,128.39
11/01/2006,129.31,129.02
12/01/2006,128.8,129.08
13/01/2006,128.68,128.57
17/01/2006,128.33,128.2
18/01/2006,127.82,127.58
19/01/2006,128.31,128.09
20/01/2006,125.97,128.28
23/01/2006,126.42,126.21
24/01/2006,126.55,126.63
25/01/2006,126.66,127.04
26/01/2006,127.36,127.28
27/01/2006,128.54,127.66
30/01/2006,128.44,128.44
31/01/2006,127.5,128.32
01/02/2006,128.39,127.82
02/02/2006,126.9,128.1
03/02/2006,126.27,126.58
06/02/2006,126.6,126.44
07/02/2006,125.48,126.38
08/02/2006,126.62,125.88
09/02/2006,126.41,126.92
10/02/2006,126.64,126.43
13/02/2006,126.41,126.57
14/02/2006,127.75,126.46
15/02/2006,128.2,127.66
16/02/2006,129.16,128.34
17/02/2006,128.81,129.09
21/02/2006,128.49,129.12
22/02/2006,129.27,128.77
23/02/2006,129.08,129.27
24/02/2006,129.41,129.11
27/02/2006,129.46,129.4
28/02/2006,128.23,129.2
01/03/2006,129.37,128.6
02/03/2006,129.36,128.9
03/03/2006,128.76,128.66
06/03/2006,128.17,129.14
07/03/2006,127.97,127.92
08/03/2006,128.24,127.7
09/03/2006,127.38,128.33
10/03/2006,128.59,127.72
13/03/2006,128.83,128.84
14/03/2006,130.18,128.71
15/03/2006,130.76,130.15
16/03/2006,131.03,130.98
17/03/2006,130.62,130.68
20/03/2006,130.41,130.64
21/03/2006,129.59,130.34
22/03/2006,130.38,129.51
23/03/2006,130.11,130.24
24/03/2006,130.21,129.99
27/03/2006,130.02,130.03
28/03/2006,129.22,129.93
29/03/2006,130.03,129.41
30/03/2006,129.8,130.11
31/03/2006,129.83,130.02
03/04/2006,129.73,130.07
04/04/2006,130.56,129.72
05/04/2006,131.01,130.61
06/04/2006,130.87,130.85
07/04/2006,129.54,131.06
10/04/2006,129.74,129.71
11/04/2006,128.64,129.85
12/04/2006,128.88,128.77
13/04/2006,128.71,128.59
17/04/2006,128.66,128.79
18/04/2006,130.7,128.95
19/04/2006,130.95,130.72
20/04/2006,131.13,131
21/04/2006,131.15,131.73
24/04/2006,130.91,130.93
25/04/2006,130.37,131.04
26/04/2006,130.4,130.5
27/04/2006,131.03,129.9
28/04/2006,131.47,130.79
01/05/2006,130.4,131.47
02/05/2006,131.38,131.01
03/05/2006,130.89,131.22
04/05/2006,131.36,131.08
05/05/2006,132.52,132.05
08/05/2006,132.36,132.51
09/05/2006,132.62,132.42
10/05/2006,132.55,132.41
11/05/2006,130.95,132.51
12/05/2006,129.24,130.48
15/05/2006,129.5,128.79
16/05/2006,129.31,129.76
17/05/2006,126.85,128.67
18/05/2006,126.21,127.38
19/05/2006,127.1,126.87
22/05/2006,126.13,126.28
23/05/2006,125.17,127.18
24/05/2006,126.17,125.68
25/05/2006,127.73,126.92
26/05/2006,128.38,128
30/05/2006,126.1,127.97
31/05/2006,127.51,126.58
01/06/2006,128.73,127.38
02/06/2006,129,129.25
05/06/2006,127.12,128.79
06/06/2006,126.81,127.21
07/06/2006,125.86,126.91
08/06/2006,125.75,125.58
09/06/2006,125.35,126.36
12/06/2006,123.99,125.88
13/06/2006,122.55,123.78
14/06/2006,123.5,122.84
15/06/2006,126.12,123.92
16/06/2006,124.65,125.19
19/06/2006,123.67,125.4
20/06/2006,124.09,124.01
21/06/2006,125.01,124
22/06/2006,124.46,124.95
23/06/2006,124.44,124.33
26/06/2006,124.99,124.54
27/06/2006,123.91,125.01
28/06/2006,124.75,124.19
29/06/2006,127.27,125.2
30/06/2006,127.23,127.47
03/07/2006,127.8,127.43
05/07/2006,127.07,127.29
06/07/2006,127.44,127.2
07/07/2006,126.61,127.19
10/07/2006,126.85,126.94
11/07/2006,127.41,126.61
12/07/2006,126.05,127.21
13/07/2006,124,125.5
14/07/2006,123.52,124.16
17/07/2006,123.34,123.5
18/07/2006,123.97,123.74
19/07/2006,125.69,124.18
20/07/2006,124.83,126.12
21/07/2006,123.95,125.15
24/07/2006,126.21,124.44
25/07/2006,126.66,125.98
26/07/2006,126.83,126.59
27/07/2006,126.71,127.33
28/07/2006,127.98,126.99
31/07/2006,127.85,127.66
01/08/2006,127.22,127.34
02/08/2006,128.08,127.58
03/08/2006,128.42,127.33
04/08/2006,128.2,129.06
07/08/2006,127.95,127.9
08/08/2006,127.41,128.09
09/08/2006,126.98,128.2
10/08/2006,127.37,126.53
11/08/2006,127.01,127.17
14/08/2006,127.11,127.63
15/08/2006,128.63,128.21
16/08/2006,129.79,129.32
17/08/2006,130.03,129.58
18/08/2006,130.69,130.19
21/08/2006,130.13,130.18
22/08/2006,130.12,129.94
23/08/2006,129.76,130.18
24/08/2006,129.65,129.99
25/08/2006,129.81,129.64
28/08/2006,130.43,129.65
29/08/2006,130.58,130.49
30/08/2006,130.66,130.87
31/08/2006,130.64,130.85
01/09/2006,131.42,131.14
05/09/2006,131.67,131.51
06/09/2006,130.51,131.11
07/09/2006,129.91,130.06
08/09/2006,130.28,130.08
11/09/2006,130.41,129.86
12/09/2006,131.69,130.56
13/09/2006,132.22,131.64
14/09/2006,132.23,131.96
15/09/2006,131.96,132.31
18/09/2006,132.14,131.79
19/09/2006,131.81,132.12
20/09/2006,132.51,132.25
21/09/2006,131.87,132.61
22/09/2006,131.47,131.67
25/09/2006,132.48,131.73
26/09/2006,133.58,132.5
27/09/2006,133.74,133.49
28/09/2006,133.69,133.74
29/09/2006,133.58,133.8
02/10/2006,133.08,133.54
03/10/2006,133.36,132.89
04/10/2006,134.92,133.23
05/10/2006,135.18,134.92
06/10/2006,135.01,134.95
09/10/2006,135.09,134.85
10/10/2006,135.27,135.11
11/10/2006,135.11,134.84
12/10/2006,136.28,135.45
13/10/2006,136.63,136.16
16/10/2006,136.84,136.52
17/10/2006,136.41,136.47
18/10/2006,136.59,137.04
19/10/2006,136.81,136.39
20/10/2006,136.84,136.81
23/10/2006,137.47,136.56
24/10/2006,137.88,137.28
25/10/2006,138.35,137.74
26/10/2006,138.78,138.66
27/10/2006,137.91,138.61
30/10/2006,137.81,137.66
31/10/2006,137.79,138.07
01/11/2006,136.86,138.22
02/11/2006,136.78,136.51
03/11/2006,136.54,137.27
06/11/2006,138.08,136.96
07/11/2006,138.61,138.2
08/11/2006,138.91,138
09/11/2006,138.18,139.01
10/11/2006,138.24,138.14
13/11/2006,138.58,138.18
14/11/2006,139.62,138.97
15/11/2006,140.02,139.57
16/11/2006,140.38,140.44
17/11/2006,140.42,139.93
20/11/2006,140.5,140.3
21/11/2006,140.64,140.49
22/11/2006,140.92,140.75
24/11/2006,140.35,140.24
27/11/2006,138.42,140.28
28/11/2006,139.02,138.24
29/11/2006,140.47,139.47
30/11/2006,140.53,140.44
01/12/2006,140.22,140.53
04/12/2006,141.29,140.25
05/12/2006,141.9,141.56
06/12/2006,141.78,141.87
07/12/2006,141.16,142.03
08/12/2006,141.42,141.13
11/12/2006,141.83,141.42
12/12/2006,141.72,141.69
13/12/2006,141.87,142.23
14/12/2006,143.12,141.86
15/12/2006,142.34,142.64
18/12/2006,141.95,142.54
19/12/2006,142.22,141.55
20/12/2006,142.14,142.28
21/12/2006,141.62,142.27
22/12/2006,140.75,141.64
26/12/2006,141.58,140.81
27/12/2006,142.51,141.87
28/12/2006,142.21,142.41
29/12/2006,141.62,142.1
03/01/2007,141.37,142.25
04/01/2007,141.67,141.23
05/01/2007,140.54,141.33
08/01/2007,141.19,140.82
09/01/2007,141.07,141.31
10/01/2007,141.54,140.58
11/01/2007,142.16,141.56
12/01/2007,143.24,142.12
16/01/2007,142.96,143.07
17/01/2007,143.02,142.85
18/01/2007,142.54,143.17
19/01/2007,142.82,142.54
22/01/2007,142.38,143.07
23/01/2007,142.8,142.26
24/01/2007,143.95,142.97
25/01/2007,142.26,143.84
26/01/2007,142.16,142.57
29/01/2007,142.05,142.19
30/01/2007,142.79,142.35
31/01/2007,143.75,142.63
01/02/2007,144.61,144.15
02/02/2007,144.81,144.73
05/02/2007,144.85,144.7
06/02/2007,144.89,144.97
07/02/2007,145.21,145.12
08/02/2007,145.02,144.78
09/02/2007,143.94,145.06
12/02/2007,143.45,143.94
13/02/2007,144.66,143.77
14/02/2007,145.61,144.8
15/02/2007,145.8,145.67
16/02/2007,145.73,145.44
20/02/2007,146.04,145.56
21/02/2007,145.98,145.61
22/02/2007,145.87,146.05
23/02/2007,145.3,145.74
26/02/2007,145.17,145.83
27/02/2007,139.5,143.88
28/02/2007,140.93,140.39
01/03/2007,140.51,139.34
02/03/2007,138.67,140.05
05/03/2007,137.35,137.93
06/03/2007,139.7,138.78
07/03/2007,139.56,139.59
08/03/2007,140.74,140.54
09/03/2007,140.78,141.31
12/03/2007,140.99,140.42
13/03/2007,138.25,140.18
14/03/2007,139.28,138.43
15/03/2007,139.47,138.97
16/03/2007,138.53,139.31
19/03/2007,140.2,139.26
20/03/2007,140.97,140.08
21/03/2007,143.29,141.1
22/03/2007,143.18,143.48
23/03/2007,143.39,143.29
26/03/2007,143.2,143.5
27/03/2007,142.86,143.12
28/03/2007,141.82,142.14
29/03/2007,141.97,142.54
30/03/2007,142,142.24
02/04/2007,142.16,142.16
03/04/2007,143.69,142.97
04/04/2007,143.85,143.69
05/04/2007,144.24,143.67
09/04/2007,144.44,144.65
10/04/2007,144.61,144.33
11/04/2007,144.02,144.82
12/04/2007,144.66,143.74
13/04/2007,145.32,144.9
16/04/2007,146.7,145.83
17/04/2007,147.09,146.97
18/04/2007,147.27,146.6
19/04/2007,147.23,146.55
20/04/2007,148.62,148.22
23/04/2007,148.06,148.37
24/04/2007,148.12,148.23
25/04/2007,149.48,148.73
26/04/2007,149.65,149.49
27/04/2007,149.53,149.09
30/04/2007,148.29,149.64
01/05/2007,148.67,148.42
02/05/2007,149.54,148.9
03/05/2007,150.35,149.97
04/05/2007,150.92,150.75
07/05/2007,150.95,150.88
08/05/2007,150.75,150.58
09/05/2007,151.16,150.64
10/05/2007,149.58,150.73
11/05/2007,150.86,149.75
14/05/2007,150.53,150.86
15/05/2007,150.57,150.7
16/05/2007,151.6,150.8
17/05/2007,151.3,151.38
18/05/2007,152.62,152.01
21/05/2007,152.54,152.58
22/05/2007,152.42,152.7
23/05/2007,152.44,152.95
24/05/2007,151.06,152.53
25/05/2007,151.69,151.49
29/05/2007,152.24,151.94
30/05/2007,153.48,151.46
31/05/2007,153.32,153.66
01/06/2007,154.08,153.88
04/06/2007,154.1,153.54
05/06/2007,153.49,153.74
06/06/2007,151.84,152.91
07/06/2007,149.1,151.56
08/06/2007,151.04,149.5
11/06/2007,151.3,150.93
12/06/2007,149.65,150.67
13/06/2007,151.89,150.5
14/06/2007,152.86,152.06
15/06/2007,153.07,153.14
18/06/2007,152.89,153.38
19/06/2007,153.27,152.55
20/06/2007,151.14,153.58
21/06/2007,151.98,151.08
22/06/2007,150.55,151.52
25/06/2007,149.83,150.24
26/06/2007,148.29,150.21
27/06/2007,150.4,148.13
28/06/2007,150.38,150.38
29/06/2007,150.43,150.9
02/07/2007,151.79,150.87
03/07/2007,152.34,152.18
05/07/2007,152.18,152.4
06/07/2007,152.98,152.38
09/07/2007,153,153.16
10/07/2007,150.92,152.29
11/07/2007,151.99,150.75
12/07/2007,154.39,152.37
13/07/2007,154.85,154.57
16/07/2007,154.83,154.99
17/07/2007,154.75,154.93
18/07/2007,154.47,154.23
19/07/2007,155.07,155.2
20/07/2007,153.5,154.89
23/07/2007,153.97,154.18
24/07/2007,151.3,153.12
25/07/2007,151.61,152.02
26/07/2007,148.02,150.19
27/07/2007,145.11,148.21
30/07/2007,147.38,145.93
31/07/2007,145.72,148.33
01/08/2007,146.43,145.18
02/08/2007,147.6,146.76
03/08/2007,143.8,147.28
06/08/2007,146.21,144.21
07/08/2007,147.77,145.94
08/08/2007,149.83,148.41
09/08/2007,145.39,147.43
10/08/2007,144.71,144.39
13/08/2007,145.23,146.5
14/08/2007,143.01,145.7
15/08/2007,141.04,142.72
16/08/2007,142.1,139.8
17/08/2007,144.71,145.5
20/08/2007,144.64,145.17
21/08/2007,144.93,144.6
22/08/2007,146.65,146.01
23/08/2007,146.52,147.34
24/08/2007,148.33,146.48
27/08/2007,146.95,147.85
28/08/2007,143.72,146.16
29/08/2007,146.54,144.37
30/08/2007,146.15,145.45
31/08/2007,147.59,147.65
04/09/2007,149.08,147.45
05/09/2007,147.79,148.2
06/09/2007,148.13,147.95
07/09/2007,146.07,146.48
10/09/2007,145.79,146.52
11/09/2007,147.49,146.24
12/09/2007,147.87,147.29
13/09/2007,148.91,148.55
14/09/2007,148.9,147.96
17/09/2007,148.1,148.31
18/09/2007,152.46,148.83
19/09/2007,153.36,153.41
20/09/2007,152.28,153.34
21/09/2007,151.97,152.71
24/09/2007,151.69,152.42
25/09/2007,151.39,150.81
26/09/2007,152.19,152.25
27/09/2007,153.09,152.91
28/09/2007,152.58,152.85
01/10/2007,154.3,152.6
02/10/2007,154.09,154.61
03/10/2007,153.78,153.81
04/10/2007,154.02,154.11
05/10/2007,155.85,155.03
08/10/2007,155.02,155.39
09/10/2007,156.48,155.6
10/10/2007,156.22,156.04
11/10/2007,155.47,156.93
12/10/2007,156.33,155.46
15/10/2007,155.01,156.27
16/10/2007,153.78,154.41
17/10/2007,154.25,154.98
18/10/2007,153.69,153.45
19/10/2007,149.67,153.09
22/10/2007,150.54,148.86
23/10/2007,151.76,151.46
24/10/2007,151.48,151.21
25/10/2007,151.84,151.65
26/10/2007,153.62,153.06
29/10/2007,154.13,153.93
30/10/2007,153.06,153.45
31/10/2007,154.65,153.98
01/11/2007,151.03,153.29
02/11/2007,151.2,151.53
05/11/2007,150.05,149.64
06/11/2007,152.07,150.86
07/11/2007,147.91,150.44
08/11/2007,147.16,147.99
09/11/2007,145.14,145.69
12/11/2007,143.7,145.21
13/11/2007,148.08,145.37
14/11/2007,147.67,149.22
15/11/2007,145.54,146.57
16/11/2007,145.79,146.31
19/11/2007,143.76,145.28
20/11/2007,144.64,144.02
21/11/2007,141.68,143.08
23/11/2007,144.13,143.07
26/11/2007,140.95,144.43
27/11/2007,142.57,141.74
28/11/2007,147.13,144.19
29/11/2007,147.18,146.62
30/11/2007,148.66,149.04
03/12/2007,147.68,148.19
04/12/2007,146.36,146.66
05/12/2007,148.81,147.93
06/12/2007,150.94,148.63
07/12/2007,150.91,151.42
10/12/2007,152.08,151.28
11/12/2007,147.91,152.14
12/12/2007,149.37,151.06
13/12/2007,149.06,148.32
14/12/2007,147.17,147.93
17/12/2007,145.07,146.61
18/12/2007,145.88,146.1
19/12/2007,145.88,145.94
20/12/2007,146.8,146.84
21/12/2007,148.13,147.37
24/12/2007,149.23,148.82
26/12/2007,149.55,148.65
27/12/2007,147.67,149.02
28/12/2007,147.3,148.54
31/12/2007,146.21,147.1
02/01/2008,144.93,146.53
03/01/2008,144.86,144.91
04/01/2008,141.31,143.34
07/01/2008,141.19,141.81
08/01/2008,138.91,142.08
09/01/2008,140.37,139.09
10/01/2008,141.29,139.68
11/01/2008,140.15,140.78
14/01/2008,141.28,141.16
15/01/2008,138.17,139.79
16/01/2008,136.98,137.36
17/01/2008,133.43,137.81
18/01/2008,132.06,134.74
22/01/2008,130.72,127.21
23/01/2008,133.86,127.09
24/01/2008,134.99,134.48
25/01/2008,133.04,136.51
28/01/2008,135.24,133.26
29/01/2008,135.91,136.1
30/01/2008,134.91,135.58
31/01/2008,137.37,133.4
01/02/2008,139.58,137.94
04/02/2008,137.82,139.21
05/02/2008,134.13,135.94
06/02/2008,133.05,134.58
07/02/2008,133.93,131.8
08/02/2008,133.07,133.09
11/02/2008,133.75,133.1
12/02/2008,134.99,134.91
13/02/2008,136.37,136.01
14/02/2008,135.17,136.95
15/02/2008,135.14,134.55
19/02/2008,135.52,136.69
20/02/2008,135.92,133.99
21/02/2008,134.79,136.66
22/02/2008,135.62,134.97
25/02/2008,137.33,135.54
26/02/2008,138.36,136.75
27/02/2008,138.22,137.56
28/02/2008,136.87,137.24
29/02/2008,133.82,135.6
03/03/2008,133.5,133.14
04/03/2008,132.99,132.23
05/03/2008,133.83,133.41
06/03/2008,131.06,132.98
07/03/2008,129.71,129.63
10/03/2008,128,129.81
11/03/2008,132.6,130.72
12/03/2008,131.36,132.73
13/03/2008,131.65,129.61
14/03/2008,129.61,132.77
17/03/2008,128.3,126.57
18/03/2008,133.63,130.62
19/03/2008,130.32,134.14
20/03/2008,132.08,130.05
24/03/2008,134.72,133.31
25/03/2008,134.85,134.86
26/03/2008,133.2,134.46
27/03/2008,132.78,134.2
28/03/2008,131.51,132.99
31/03/2008,131.97,131.29
01/04/2008,136.61,133.71
02/04/2008,136.7,137.06
03/04/2008,137.04,135.94
04/04/2008,136.89,137.12
07/04/2008,136.96,137.87
08/04/2008,136.82,136.19
09/04/2008,135.83,136.61
10/04/2008,136.02,135.39
11/04/2008,133.38,134.45
14/04/2008,132.93,133.19
15/04/2008,133.24,133.58
16/04/2008,136.85,134.54
17/04/2008,137.05,136.02
18/04/2008,138.48,138.94
21/04/2008,138.55,138.23
22/04/2008,137.94,138.19
23/04/2008,137.72,138.09
24/04/2008,138.32,138.08
25/04/2008,139.6,139.41
28/04/2008,139.63,139.88
29/04/2008,139.08,139.39
30/04/2008,138.26,139.29
01/05/2008,141.12,138.39
02/05/2008,141.51,142.33
05/05/2008,140.83,141.05
06/05/2008,142.05,140.01
07/05/2008,139.52,141.89
08/05/2008,139.22,139.74
09/05/2008,138.9,138.6
12/05/2008,140.46,139.25
13/05/2008,140.48,140.8
14/05/2008,140.77,141.07
15/05/2008,142.53,141.04
16/05/2008,142.66,142.86
19/05/2008,143.05,142.81
20/05/2008,141.89,142.27
21/05/2008,139.49,141.81
22/05/2008,139.51,139.43
23/05/2008,137.64,139.05
27/05/2008,138.66,137.8
28/05/2008,139.3,139.17
29/05/2008,140,139.13
30/05/2008,140.35,140.47
02/06/2008,138.9,139.83
03/06/2008,138.09,139.3
04/06/2008,138.02,137.7
05/06/2008,140.78,138.58
06/06/2008,136.29,139.55
09/06/2008,136.62,136.86
10/06/2008,135.94,135.67
11/06/2008,133.94,135.97
12/06/2008,134.45,134.6
13/06/2008,136.15,135.17
16/06/2008,136.23,135.55
17/06/2008,135.57,137.07
18/06/2008,134.25,134.69
19/06/2008,134.42,134.15
20/06/2008,131.58,132.84
23/06/2008,131.45,132.09
24/06/2008,131.19,131.05
25/06/2008,131.81,131.72
26/06/2008,128.23,130.57
27/06/2008,127.53,128.28
30/06/2008,127.98,127.89
01/07/2008,128.38,126.52
02/07/2008,126.18,128.79
03/07/2008,126.31,127.11
07/07/2008,125.02,126.79
08/07/2008,127.24,124.99
09/07/2008,124.79,127.5
10/07/2008,125.3,124.43
11/07/2008,123.84,123.97
14/07/2008,122.72,125.26
15/07/2008,120.99,121.8
16/07/2008,123.96,121.45
17/07/2008,125.2,125.14
18/07/2008,125.98,126.17
21/07/2008,126.05,126.51
22/07/2008,127.48,125.15
23/07/2008,128.17,127.89
24/07/2008,125.51,128.34
25/07/2008,125.48,125.89
28/07/2008,123.64,125.51
29/07/2008,126.28,123.98
30/07/2008,128.53,127.11
31/07/2008,126.83,127.4
01/08/2008,126.16,127.12
04/08/2008,124.99,126.04
05/08/2008,128.36,126.02
06/08/2008,128.93,128.02
07/08/2008,127.01,127.96
08/08/2008,129.37,126.58
11/08/2008,130.71,129.47
12/08/2008,129.35,130.28
13/08/2008,128.57,128.79
14/08/2008,129.54,127.84
15/08/2008,130.17,129.93
18/08/2008,128.39,130.43
19/08/2008,126.99,127.42
20/08/2008,127.58,127.39
21/08/2008,127.8,126.75
22/08/2008,129.65,128.67
25/08/2008,127.02,128.8
26/08/2008,127.39,127.02
27/08/2008,128.63,127.55
28/08/2008,130.19,129.28
29/08/2008,128.79,129.73
02/09/2008,127.99,130.03
03/09/2008,127.88,127.88
04/09/2008,124.03,126.97
05/09/2008,124.42,123.29
08/09/2008,126.99,128.04
09/09/2008,123.22,127.1
10/09/2008,123.72,123.89
11/09/2008,125.51,122.12
12/09/2008,126.09,124.29
15/09/2008,120.09,121.63
16/09/2008,122.1,117.2
