Date,SPY,SPYOP
42044,204.63,204.77
42045,206.81,205.88
42046,206.93,206.61
42047,208.92,207.89
42048,209.78,209.07
42052,210.11,209.4
42053,210.13,209.66
42054,209.98,209.41
42055,211.239,209.48
42058,211.209,210.94
42059,211.81,211.12
42060,211.63,211.66
42061,211.38,211.52
42062,210.66,211.26
42065,211.99,210.78
42066,211.12,211.47
42067,210.2301,210.4
42068,210.46,210.62
42069,207.5,209.42
42072,208.36,207.74
42073,204.98,206.71
42074,204.5,205.29
42075,207.1,205.26
42076,205.8272,206.77
42079,208.58,206.71
42080,207.96,207.69
42081,210.46,207.39
42082,209.5,209.96
42083,210.41,209.71
42086,210,210.42
42087,208.82,209.85
42088,205.76,209.07
42089,205.27,204.96
42090,205.74,205.13
42093,208.25,206.98
42094,206.43,207.26
42095,205.7,206.39
42096,206.435,205.62
42100,207.83,205.37
42101,207.28,207.855
42102,207.975,207.55
42103,208.9,207.78
42104,210.04,209.2
42107,209.09,209.87
42108,209.49,208.85
42109,210.43,210.05
42110,210.37,210.03
42111,207.95,208.94
42114,209.85,209.06
42115,209.6,210.67
42116,210.63,210.01
42117,211.16,210.15
42118,211.6499,211.66
42121,210.77,212.33
42122,211.44,210.74
42123,210.57,210.37
42124,208.46,209.88
42125,210.72,209.4
42128,211.32,211.23
42129,208.9,211.03
42130,208.04,209.56
42131,208.87,207.92
42132,211.62,210.88
42135,210.605,211.57
42136,209.98,209.61
42137,210.02,210.47
42138,212.21,211.24
42139,212.44,212.44
42142,213.1,212.24
42143,213.03,213.24
42144,212.88,213.15
42145,213.5,212.71
42146,212.99,213.04
42150,210.7,212.4
42151,212.7,211.25
42152,212.46,212.33
42153,211.14,212.38
42156,211.57,211.94
42157,211.36,211.02
42158,211.92,212
42159,210.1292,211.07
42160,209.77,209.95
42163,208.48,209.64
42164,208.45,208.45
42165,210.95,209.37
42166,211.63,211.48
42167,210.01,210.64
42170,209.11,208.64
42171,210.25,208.93
42172,210.59,210.59
42173,212.78,211.31
42174,210.81,211.46
42177,211.89,211.905
42178,212.04,212.14
42179,210.5,211.72
42180,209.86,211.1
42181,209.82,210.29
42184,205.42,208.045
42185,205.85,207.26
42186,207.5,207.73
42187,207.31,208.07
42191,206.72,205.77
42192,208.02,206.96
42193,204.53,206.42
42194,204.9,207.04
42195,207.48,207.29
42198,209.77,208.99
42199,210.68,209.72
42200,210.61,210.73
42201,212.3,211.87
42202,212.48,212.29
42205,212.59,212.75
42206,211.75,212.43
42207,211.37,210.93
42208,210.18,211.53
42209,208,210.3
42212,206.79,206.94
42213,209.33,207.79
42214,210.77,209.48
42215,210.82,210.16
42216,210.5,211.42
42219,209.79,210.46
42220,209.38,209.7
42221,210.07,210.45
42222,208.35,210.29
42223,207.95,208.16
42226,210.57,209.28
42227,208.67,208.97
42228,208.92,207.11
42229,208.66,208.73
42230,209.42,208.43
42233,210.59,208.71
42234,209.98,210.26
42235,208.32,209.09
42236,203.97,206.51
42237,197.83,201.73
42240,189.5,187.49
42241,187.27,195.43
42242,194.46,192.08
42243,199.27,197.02
42244,199.28,198.5
42247,197.67,198.11
42248,191.77,193.12
42249,195.41,194.62
42250,195.55,196.26
42251,192.59,192.85
42255,197.43,195.94
42256,194.79,199.32
42257,195.85,194.56
42258,196.74,195.375
42261,196.01,196.95
42262,198.46,196.61
42263,200.18,198.82
42264,199.73,200.02
42265,195.45,195.71
42268,196.46,196.44
42269,193.91,193.88
42270,193.6,194.11
42271,192.9,192.15
42272,192.85,194.64
42275,188.01,191.78
42276,188.12,188.27
42277,191.63,190.37
42278,192.13,192.08
42279,195,189.77
42282,198.47,196.46
42283,197.79,198.31
42284,199.41,198.9
42285,201.21,198.95
42286,201.33,201.38
42289,201.52,201.42
42290,200.25,200.65
42291,199.29,200.18
42292,202.35,200.08
42293,203.27,202.83
42296,203.37,202.5
42297,203.11,202.85
42298,201.85,203.61
42299,205.26,202.98
42300,207.51,207.25
42303,207,207.3
42304,206.6,206.2
42305,208.95,207
42306,208.83,208.35
42307,207.93,209.06
42310,210.39,208.32
42311,211,209.97
42312,210.36,211.35
42313,210.15,210.43
42314,210.04,209.74
42317,208.08,209.31
42318,208.56,207.51
42319,207.74,208.88
42320,204.84,206.5
42321,202.54,204.35
42324,205.62,202.32
42325,205.47,205.99
42326,208.73,206.04
42327,208.55,208.59
42328,209.3108,209.45
42331,209.07,209.38
42332,209.35,207.87
42333,209.32,209.5
42335,209.56,209.43
42338,208.69,209.75
42339,210.68,209.44
42340,208.529,210.615
42341,205.61,208.83
42342,209.62,206.08
42345,208.35,209.23
42346,206.949,206.49
42347,205.34,206.19
42348,205.87,205.42
42349,201.88,203.35
42352,202.9008,202.07
42353,205.0308,204.7
42354,208.03,206.365
42355,204.86,208.4
42356,200.0208,202.77
42359,201.67,201.41
42360,203.5,202.715
42361,206.02,204.69
42362,205.68,205.72
42366,205.21,204.86
42367,207.4,206.51
42368,205.93,207.11
42369,203.87,205.13
42373,201.0192,200.49
42374,201.36,201.4
42375,198.82,198.34
42376,194.05,195.33
42377,191.923,195.19
42380,192.11,193.01
42381,193.6608,193.82
42382,188.83,194.45
42383,191.93,189.55
42384,187.81,186.77
42388,188.06,189.96
42389,185.65,185.03
42390,186.69,186.21
42391,190.52,189.78
42394,187.64,189.92
42395,190.2,188.42
42396,188.13,189.58
42397,189.11,189.96
42398,193.7208,190.02
42401,193.65,192.53
42402,190.16,191.96
42403,191.3,191.41
42404,191.6,190.71
42405,187.95,190.99
42408,185.42,185.77
42409,185.43,183.36
42410,185.27,186.41
42411,182.86,182.34
42412,186.63,184.96
42416,189.78,188.77
42417,192.88,191.16
42418,192.09,193.2
42419,192,191.17
42422,194.78,193.87
42423,192.32,194
42424,193.2,190.63
42425,195.54,193.73
42426,195.0892,196.57
42429,193.56,195.11
42430,198.11,195.01
42431,199,197.74
42432,199.775,198.79
42433,200.43,200.01
42436,200.59,199.34
42437,198.4,199.32
42438,199.38,199.36
42439,199.54,199.96
42440,202.76,201.26
42443,202.5,202.16
42444,202.17,201.36
42445,203.34,201.6
42446,204.63,203.24
42447,204.38,204.17
42450,204.67,204.07
42451,204.56,203.76
42452,203.2092,204.11
42453,203.12,202
42457,203.24,203.61
42458,205.1208,202.76
42459,206.02,206.3
42460,205.52,205.91
42461,206.92,204.35
42464,206.25,206.83
42465,204.1892,204.67
42466,206.42,204.29
42467,203.95,205.14
42468,204.4992,205.34
42471,204.0201,205.25
42472,205.92,204.22
42473,208.0008,207
42474,208.01,208.07
42475,207.78,208.01
42478,209.2392,207.14
42479,209.9,209.74
42480,210.1,209.95
42481,208.97,210.12
42482,208.97,208.55
42485,208.61,208.26
42486,208.9192,209.04
42487,209.35,208.47
42488,207.4475,208.46
42489,206.3308,206.72
42492,207.97,206.92
42493,206.1592,206.52
42494,205.01,204.99
42495,204.97,205.56
42496,205.72,204.06
42499,205.8892,205.57
42500,208.45,206.72
42501,206.5,207.91
42502,206.56,207.29
42503,204.76,206.21
42506,206.78,204.96
42507,204.8508,206.46
42508,204.91,204.44
42509,204.2,204.06
42510,205.49,204.92
42513,205.21,205.51
42514,207.87,206.17
42515,209.28,208.67
42516,209.34,209.44
42517,210.24,209.53
42521,209.84,210.56
42522,210.27,209.12
42523,210.91,209.8
42524,210.28,210.25
42527,211.35,210.7
42528,211.68,211.525
42529,212.37,211.84
42530,212.08,211.51
42531,210.07,210.46
42534,208.4492,209.36
42535,208.04,208
42536,207.75,208.54
42537,208.37,206.73
42538,206.52,207.17
42541,207.85,208.82
42542,208.44,208.3
42543,208.1,208.65
42544,210.81,209.81
42545,203.13,203.63
42548,199.6,201.59
42549,203.1997,201.48
42550,206.66,204.84
42551,209.475,207.21
42552,209.9208,209.36
42556,208.41,208.95
42557,209.66,207.83
42558,209.526,209.87
42559,212.65,211.05
42562,213.4,213.19
42563,214.95,214.53
42564,214.92,215.44
42565,216.12,216.4
42566,215.83,216.78
42569,216.4092,215.97
42570,216.19,215.92
42571,217.085,216.75
42572,216.265,216.96
42573,217.24,216.41
42576,216.65,217
42577,216.75,216.53
42578,216.52,217.19
42579,216.77,216.29
42580,217.12,216.46
42583,216.94,217.19
42584,215.5492,216.65
42585,216.18,215.48
42586,216.4097,216.31
42587,218.18,217.21
42590,218.05,218.4
42591,218.18,218.13
42592,217.64,218.31
42593,218.65,218.26
42594,218.46,218.29
42597,219.09,218.89
42598,217.96,218.6
42599,218.37,218
42600,218.86,218.34
42601,218.54,218.31
42604,218.53,218.26
42605,218.97,219.25
42606,217.85,218.8
42607,217.7,217.4
42608,217.29,217.92
42611,218.3608,217.44
42612,218,218.26
42613,217.38,217.61
42614,217.39,217.37
42615,218.37,218.39
42619,219.0308,218.7
42620,219.01,218.84
42621,218.51,218.62
42622,213.28,216.97
42625,216.34,212.39
42626,213.23,214.84
42627,213.15,213.29
42628,215.28,212.96
42629,213.37,213.48
42632,213.41,214.13
42633,213.42,214.41
42634,215.82,214.24
42635,217.18,217
42636,215.99,216.72
42639,214.24,215.02
42640,215.57,214.05
42641,216.64,215.83
42642,214.68,216.4
42643,216.3,215.65
42646,215.78,215.82
42647,214.68,215.91
42648,215.63,215.41
42649,215.78,215.37
42650,215.04,216.1
42653,216.16,216.155
42654,213.43,215.66
42655,213.71,213.59
42656,213.01,212.16
42657,213.12,214.15
42660,212.38,213.09
42661,213.71,214.24
42662,214.28,214.02
42663,213.88,213.87
42664,213.98,212.96
42667,214.89,215
42668,214.17,214.68
42669,213.74,213.21
42670,213.17,214.58
42671,212.54,213.14
42674,212.55,212.93
42675,211.01,212.93
42676,209.74,210.65
42677,208.78,209.99
42678,208.55,208.91
42681,213.15,211.45
42682,214.11,212.69
42683,216.3792,212.37
42684,216.92,217.3
42685,216.42,216.08
42688,216.59,217.03
42689,218.28,217.04
42690,217.87,217.56
42691,218.99,218.05
42692,218.5,219.07
42695,220.15,219.17
42696,220.58,220.51
42697,220.7,219.98
42698,,
42699,221.52,221.1
42702,220.48,221.16
42703,220.91,220.52
42704,220.38,221.63
42705,219.57,220.73
42706,219.68,219.67
42709,221,220.65
42710,221.7,221.22
42711,224.6,221.52
42712,225.15,224.57
42713,226.51,225.41
42716,226.25,226.4
42717,227.76,227.02
42718,225.88,227.41
42719,226.81,226.16
42720,225.04,226.01
42723,225.53,225.25
42724,226.4,226.15
42725,225.77,226.25
42726,225.38,225.6
42727,225.71,225.43
42730,,
42731,226.27,226.02
42732,224.4,226.57
42733,224.35,224.48
42734,223.53,224.73
42737,,
42738,225.24,225.04
42739,226.58,225.62
42740,226.4,226.27
42741,227.21,226.53
42744,226.46,226.91
42745,226.46,226.48
42746,227.1,226.36
42747,226.53,226.5
42748,227.05,226.73
42751,,
42752,226.25,226.31
42753,226.75,226.535
42754,225.91,226.84
42755,226.74,226.7
42758,226.15,226.35
42759,227.6,226.4
42760,229.57,228.7
42761,229.33,229.4
42762,228.97,229.42
42765,227.55,228.17
42766,227.53,226.98
42767,227.62,228.255
42768,227.77,227.2
42769,229.34,228.82
42772,228.93,228.87
42773,228.94,229.38
42774,229.24,228.61
42775,230.6,229.56
42776,231.51,231
42779,232.77,232.08
42780,233.7,232.56
42781,234.92,233.45
42782,234.72,234.96
42783,235.09,233.95
42786,,
42787,236.49,235.52
42788,236.28,236.02
42789,236.44,236.88
42790,236.74,235.46
42793,237.11,236.64
42794,236.47,236.67
42795,239.78,238.39
42796,238.27,239.56
42797,238.42,238.17
42800,237.71,237.5
42801,237,237.36
42802,236.56,237.34
42803,236.86,236.7
42804,237.69,237.97
42807,237.81,237.62
42808,236.9,237.18
42809,238.95,237.56
42810,238.48,239.11
42811,237.03,237.75
42814,236.77,237.03
42815,233.73,237.47
42816,234.28,233.77
42817,234.03,234
42818,233.86,234.38
42821,233.62,231.93
42822,235.32,233.27
42823,235.54,234.99
42824,236.29,235.47
42825,235.74,235.9
42828,235.33,235.8
42829,235.48,235
42830,234.78,236.26
42831,235.44,234.94
42832,235.2,235.15
42835,235.34,235.36
42836,235.06,234.9
42837,234.03,234.74
42838,232.51,233.64
42839,-5000,-5000
42842,234.57,233.11
42843,233.87,233.72
42844,233.44,234.52
42845,235.34,234.15
42846,234.59,235.25
42849,237.17,237.18
42850,238.55,237.91
42851,238.4,238.51
42852,238.6,238.77
42853,238.08,238.9
42856,238.68,238.68
42857,238.77,238.84
42858,238.48,238.29
42859,238.76,238.83
42860,239.7,239.19
42863,239.66,239.75
42864,239.44,239.96
42865,239.87,239.39
42866,239.38,239.35
42867,238.98,239.09
42870,240.3,239.47
42871,240.08,240.64
42872,235.82,238.1
42873,236.77,235.73
42874,238.31,237.33
42877,239.52,238.9
42878,240.05,239.95
42879,240.61,240.32
42880,241.76,241.2
42881,241.71,241.54
42884,-5000,-5000
42885,241.5,241.34
42886,241.44,241.84
42887,243.36,241.97
42888,244.17,243.42
42891,243.99,243.97
42892,243.21,243.34
42893,243.66,243.6
42894,243.78,243.77
42895,243.41,244.09
42898,243.36,243.13
42899,244.55,243.98
42900,244.24,244.86
42901,243.77,242.68
42902,242.64,242.77
42905,244.66,243.59
42906,243.01,244.25
42907,242.95,243.42
42908,242.84,242.96
42909,243.13,242.91
42912,243.29,243.9
42913,241.33,243.04
42914,243.49,242.5
42915,241.35,243.66
42916,241.8,242.28
42919,242.21,242.88
42921,242.77,242.63
42922,240.55,241.89
42923,242.11,241.21
42926,242.37,241.95
42927,242.19,242.16
42928,244.01,243.3
42929,244.42,244.02
42930,245.56,244.43
42933,245.53,245.47
42934,245.66,245.06
42935,246.99,246.02
42936,247.1,247.28
42937,246.88,246.44
42940,246.82,246.79
42941,247.42,247.68
42942,247.43,247.75
42943,247.2,247.96
42944,246.91,246.65
42947,246.77,247.37
42948,247.32,247.46
42949,247.44,247.47
42950,246.96,247.31
42951,247.41,247.52
42954,247.87,247.49
42955,247.26,247.51
42956,247.25,246.47
42957,243.76,246.29
42958,244.12,244.02
42961,246.54,245.59
42962,246.51,246.98
42963,246.94,247.11
42964,243.09,246.24
42965,242.71,242.9
42968,242.9,242.64
42969,245.44,243.57
42970,244.56,244.33
42971,243.99,245
42972,244.56,244.9
42975,244.57,245.17
42976,244.85,243.06
42977,246.01,244.83
42978,247.49,246.72
42979,247.84,247.92
42983,246.06,247.26
42984,246.9,246.84
42985,246.87,247.25
42986,246.58,246.54
42989,249.21,248.04
42990,250.05,249.63
42991,250.17,249.72
42992,250.09,249.8
42993,249.19,248.69
42996,249.72,249.61
42997,249.97,250
42998,250.06,250.07
42999,249.39,249.88
43000,249.44,249.05
43003,248.93,249.15
43004,249.08,249.42
43005,250.05,249.88
43006,250.35,249.73
43007,251.23,250.34
43010,252.32,251.49
43011,252.86,252.46
43012,253.16,252.69
43013,254.66,253.54
43014,254.37,254.15
43017,253.95,254.63
43018,254.62,254.6
43019,255.02,254.51
43020,254.64,254.66
43021,254.95,255.14
43024,255.29,255.21
43025,255.47,255.23
43026,255.72,255.9
43027,255.79,254.83
43028,257.1101,256.7
43031,256.1101,257.48
43032,256.5601,256.6001
43033,255.29,256.1799
43034,255.62,255.99
43035,257.71,256.47
43038,256.75,257.07
43039,257.15,257.18
43040,257.49,258.04
43041,257.59,257.41
43042,258.45,257.77
43045,258.85,258.3
43046,258.67,258.97
43047,259.11,258.47
43048,258.17,257.73
43049,258.09,257.73
43052,258.33,257.31
43053,257.73,257.41
43054,256.44,256.62
43055,258.62,257.52
43056,257.86,258.22
43059,258.3,258.14
43060,259.99,259.18
43061,259.76,260
43063,260.36,260.32
43066,260.23,260.41
43067,262.87,260.76
43068,262.71,263.02
43069,265.01,263.76
43070,264.46,264.76
43073,264.14,266.31
43074,263.19,264.43
43075,263.24,262.87
43076,264.07,263.09
43077,265.51,264.99
43080,266.31,265.58
43081,266.78,266.57
43082,266.75,267.06
43083,265.66,267.09
43084,266.51,265.45
43087,268.2,268.1
43088,267.17,268.48
43089,267.03,268.27
43090,267.58,267.74
43091,267.51,267.6
43095,267.19,267.05
43096,267.32,267.38
43097,267.87,267.89
43098,266.86,268.53
43102,268.77,267.84
43103,270.47,268.96
43104,271.61,271.2
43105,273.42,272.51
43108,273.92,273.31
43109,274.54,274.4
43110,274.12,273.68
43111,276.12,274.75
43112,277.92,276.42
43116,276.97,279.35
43117,279.61,278.03
43118,279.14,279.48
43119,280.41,279.8
43122,282.69,280.17
43123,283.29,282.74
43124,283.18,284.02
43125,283.3,284.16
43126,286.58,284.25
43129,284.68,285.93
43130,281.76,282.6
43131,281.9,282.73
43132,281.58,281.07
43133,275.45,280.08
43136,263.93,273.45
43137,269.13,259.94
43138,267.67,268.5
43139,257.63,268.01
43140,261.5,260.8
43143,265.34,263.83
43144,266,263.97
43145,269.59,264.31
43146,273.03,271.57
43147,273.11,272.32
43151,271.4,272.03
43152,270.05,271.9
43153,270.4,271.1
43154,274.71,271.79
43157,277.9,275.93
43158,274.43,278.11
43159,271.65,275.68
43160,267.7,271.41
43161,269.08,265.8
43164,272.19,267.73
43165,272.88,273.3
43166,272.78,270.42
43167,274.1,273.55
43168,278.87,275.7
43171,278.52,279.2
43172,276.72,279.84
43173,275.3,277.81
43174,275,275.88
43175,274.2,274.5
43178,270.49,273.35
43179,270.95,270.94
43180,270.43,270.9
43181,263.67,267.91
43182,258.05,264.17
43185,265.11,262.13
43186,260.6,266.17
43187,259.83,260.75
43188,263.15,261.12
43192,257.47,262.55
43193,260.77,258.87
43194,263.56,256.75
43195,265.64,265.55
43196,259.72,263.42
43199,261,261.37
43200,265.15,264.27
43201,263.76,263.47
43202,265.93,265.26
43203,265.15,267.41
43206,267.33,267
43207,270.19,269.33
43208,270.39,270.69
43209,268.89,269.65
43210,266.61,268.81
43213,266.57,267.26
43214,262.98,267.73
43215,263.63,262.91
43216,266.31,264.79
43217,266.56,267
43220,264.51,267.26
43221,264.98,263.87
43222,263.2,264.76
43223,262.62,262.26
43224,266.02,261.52
43227,266.92,266.89
43228,266.92,266.5
43229,269.5,267.68
43230,272.02,270.34
43231,272.85,272.16
43234,272.98,273.34
43235,271.1,271.59
43236,272.24,271.14
43237,272.01,271.94
43238,271.33,271.62
43241,273.37,273.01
43242,272.61,273.96
43243,273.36,271.17
43244,272.8,272.91
43245,272.15,272.15
43249,269.02,270.31
43250,272.61,270.5
43251,270.94,272.15
43252,273.6,272.41
43255,274.9,274.53
43256,275.1,275.05
43257,277.4,275.79
43258,277.37,277.95
43259,278.19,276.85
43262,278.56,278.44
43263,278.92,279.03
43264,278.03,279.19
43265,278.73,279.01
43266,277.13,276.6
43269,276.56,275.49
43270,275.5,274
43271,275.97,276.27
43272,274.24,275.96
43273,274.74,275.66
43276,271,273.44
43277,271.6,271.64
43278,269.35,272.26
43279,270.89,269.29
43280,271.28,272.12
43283,271.86,269.51
43284,270.9,272.87
43286,273.11,272.17
43287,275.42,273.14
43290,277.9,276.55
43291,278.9,278.41
43292,276.86,277.15
43293,279.37,278.28
43294,279.59,279.17
43297,279.34,279.64
43298,280.47,278.47
43299,281.06,280.56
43300,280,280.31
43301,279.68,279.77
